"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"DB4FB68E176940FFB939F1E1F9E8A90D","D03","JERC","JERC_009","A8","evergreenForest",31.194017,-84.456015,"WGS84",,47.1,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2116","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",19.0,,,,26.00,"JERC.20140820.R2116.B","mandibular",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,1,0,-1,0
"2AE6711938154171946C402AABE09A62","D03","JERC","JERC_009","F7","evergreenForest",31.194097,-84.455489,"WGS84",,47.2,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2302","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,21.0,,,,29.00,"JERC.20140820.R2302.B","mandibular",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"DE47BC16C28F4050AEA18D340B7C8E15","D03","JERC","JERC_009","F5","evergreenForest",31.194277,-84.455484,"WGS84",,47.2,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2491","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"juvenile",,"nonenlarged","not","neither",24.0,,,,26.00,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"040BAA67BDC14706AF17C2C8B43AE7E1","D03","JERC","JERC_009","G1","evergreenForest",31.194636,-84.455369,"WGS84",,47.2,,"2014-08-20","MAM.JERC.2014.09",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,-1,-1,-1,-1,-1
"2C50FAB210A4453382F1392F28E47794","D03","JERC","JERC_009","D7","evergreenForest",31.194101,-84.455698,"WGS84",,47.1,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2497","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,22.0,,,,29.00,"JERC.20140820.R2497.B","mandibular",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"D64CBAB3AF384989836A4F287398CC09","D03","JERC","JERC_009","D6","evergreenForest",31.194191,-84.455696,"WGS84",,47.1,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2422","SIHI","Sigmodon hispidus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,29.0,,,,67.00,,,,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,1,-1,1
"47E3C0BB9E614BAB8988DCE5DEF77593","D03","JERC","JERC_002","B10","evergreenForest",31.195263,-84.459681,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0L1080","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,22.0,,,,30.00,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"C1109D8839ED4C8DA7E82103C4CFA25B","D03","JERC","JERC_009","E1","evergreenForest",31.194640,-84.455579,"WGS84",,47.2,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2009","SIHI","Sigmodon hispidus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",31.0,,,,172.00,"JERC.20140820.R2009.B","retroorbital",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"21B4D69885E8439A8CDDCF8EA3DFF264","D03","JERC","JERC_009","E6","evergreenForest",31.194189,-84.455591,"WGS84",,47.1,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2405","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,31.0,,,,179.00,"JERC.20140820.R2405.B","retroorbital",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"577B7BC6E4204A5CACAF74D5E8EF2ABE","D03","JERC","JERC_002","J8","evergreenForest",31.195427,-84.458838,"WGS84",,46.5,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R2753","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,-1,0,1,-1,1
"9F201DBF1DF44520AC89FC0312F50372","D03","JERC","JERC_002","J4","evergreenForest",31.195788,-84.458828,"WGS84",,46.5,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0L1058","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"nonenlarged","not","swollen",,,,,,"JERC.20140820.L1058.B","mandibular",,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,-1,1,0,-1,0
"CC529953F6F34DEC9A5BFC9B8DF68E8D","D03","JERC","JERC_002","E3","evergreenForest",31.195888,-84.459350,"WGS84",,46.4,,"2014-08-20","MAM.JERC.2014.09","NEON.MAM.D03.0R1097","PEPO","Peromyscus polionotus","species",," ","F","N","Y",,"R","adult",,,"not",,16.0,,,,12.00,,,,,,,,,"4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","ear ripped",0,0,0,-1,0
